Date,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,ADANITRANS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BERGEPAINT,BPCL,BHARTIARTL,BIOCON,BOSCHLTD,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DLF,DABUR,DIVISLAB,DRREDDY,EICHERMOT,NYKAA,GAIL,GLAND,GODREJCP,GRASIM,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,ITC,IOC,INDUSTOWER,INDUSINDBK,NAUKRI,INFY,INDIGO,JSWSTEEL,JUBLFOOD,KOTAKBANK,LTI,LT,LUPIN,M&M,MARICO,MARUTI,MINDTREE,MUTHOOTFIN,NMDC,NTPC,NESTLEIND,ONGC,PAYTM,PIIND,PIDILITIND,PEL,POWERGRID,PGHH,PNB,RELIANCE,SBICARD,SBILIFE,SRF,SHREECEM,SIEMENS,SBIN,SAIL,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,TORNTPHARM,UPL,ULTRACEMCO,MCDOWELL-N,VEDL,WIPRO,ZOMATO,ZYDUSLIFE
2015-02-03,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-04,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-05,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-06,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-09,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-10,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-11,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-12,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-13,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-16,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-18,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-19,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-20,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-23,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-24,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-25,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-26,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-27,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-28,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-03-02,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-03-03,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-03-04,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-03-05,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
