Date,Open,930,315,Close,Volume
2020-11-10,12556.4,12522.55,12625.3,12640.25,0
2020-11-11,12680.6,12762.6,12746.75,12757.2,0
2020-11-12,12702.15,12683.05,12692.85,12693.0,0
2020-11-13,12659.7,12628.55,12722.2,12723.1,0
2020-11-14,12823.35,12793.3,12793.05,12767.55,0
2020-11-17,12932.5,12847.75,12875.5,12878.9,0
2020-11-18,12860.1,12867.9,12943.1,12936.1,0
2020-11-19,12839.5,12945.1,12771.3,12760.6,0
2020-11-20,12813.4,12823.25,12866.35,12846.0,0
2020-11-23,12960.3,12883.9,12933.8,12928.15,0
2020-11-24,13002.6,13014.4,13050.8,13075.55,0
2020-11-25,13130.0,13122.75,12862.3,12858.7,0
2020-11-26,12906.45,12842.75,12988.35,13015.05,0
2020-11-27,13012.05,12970.25,12979.4,12942.85,0
2020-12-01,13062.2,13022.15,13107.15,13097.85,0
2020-12-02,13121.4,13114.35,13121.2,13104.15,0
2020-12-03,13215.3,13155.75,13138.45,13136.6,0
2020-12-04,13177.4,13209.65,13256.6,13270.7,0
2020-12-07,13264.85,13301.1,13358.25,13355.2,0
2020-12-08,13393.85,13417.45,13388.5,13389.3,0
2020-12-09,13458.1,13476.4,13532.7,13532.55,0
2020-12-10,13488.5,13427.5,13471.25,13481.55,0
2020-12-11,13512.3,13548.35,13518.05,13505.55,0
2020-12-14,13571.45,13571.0,13562.25,13554.85,0
2020-12-15,13547.2,13502.9,13571.75,13564.5,0
2020-12-16,13663.1,13658.35,13685.35,13672.75,0
2020-12-17,13713.55,13708.6,13744.6,13734.85,0
2020-12-18,13764.4,13711.3,13761.75,13744.1,0
2020-12-21,13741.9,13732.1,13338.9,13283.35,0
2020-12-22,13373.65,13220.2,13470.0,13460.8,0
2020-12-23,13473.5,13509.25,13605.2,13609.15,0
2020-12-24,13672.15,13704.35,13749.75,13740.4,0
2020-12-28,13815.15,13839.15,13871.8,13881.0,0
2020-12-29,13910.35,13956.45,13932.0,13926.9,0
2020-12-30,13980.9,13927.3,13985.7,13975.25,0
2020-12-31,13970.0,13987.8,13985.95,13967.0,0
2021-01-01,13996.1,14023.95,14016.15,14014.8,0
2021-01-04,14104.35,14093.8,14127.4,14143.65,0
2021-01-05,14075.15,14093.35,14207.65,14199.3,0
2021-01-06,14240.95,14201.05,14148.25,14134.05,0
2021-01-07,14253.75,14215.7,14136.55,14148.45,0
2021-01-08,14258.4,14238.75,14357.45,14343.9,0
2021-01-11,14474.05,14460.9,14487.15,14483.05,0
2021-01-12,14473.8,14497.55,14569.9,14574.75,0
2021-01-13,14639.8,14645.4,14575.45,14558.3,0
2021-01-14,14550.05,14494.15,14587.75,14597.5,0
2021-01-15,14594.35,14509.7,14432.3,14434.4,0
2021-01-18,14453.3,14361.65,14287.0,14230.2,0
2021-01-19,14371.65,14368.4,14527.3,14526.6,0
2021-01-20,14538.3,14558.2,14643.05,14622.45,0
2021-01-21,14730.95,14727.2,14586.7,14630.4,0
2021-01-22,14583.4,14590.2,14362.95,14366.8,0
2021-01-25,14477.8,14318.55,14240.5,14247.95,0
2021-01-27,14237.95,14150.3,13965.9,13964.25,0
2021-01-28,13810.4,13880.25,13823.25,13819.75,0
2021-01-29,13946.6,13853.0,13626.0,13660.8,0
2021-02-01,13758.6,13683.2,14268.1,14335.45,0
2021-02-02,14481.1,14657.75,14644.1,14671.2,0
2021-02-03,14754.9,14713.55,14793.55,14783.6,0
2021-02-04,14789.05,14771.8,14885.5,14889.5,0
2021-02-05,14952.6,14980.45,14919.65,14940.85,0
2021-02-08,15064.3,15096.5,15115.95,15129.45,0
2021-02-09,15164.15,15164.65,15115.05,15109.5,0
2021-02-10,15119.05,15120.8,15106.55,15137.8,0
2021-02-11,15073.25,15137.2,15172.75,15176.65,0
2021-02-12,15186.2,15194.75,15161.9,15164.7,0
2021-02-15,15270.3,15287.7,15317.25,15335.8,0
2021-02-16,15371.45,15419.1,15313.35,15317.95,0
2021-02-17,15279.9,15234.35,15216.55,15196.25,0
2021-02-18,15238.7,15221.1,15113.3,15120.2,0
2021-02-19,15074.8,15076.7,15006.7,15003.45,0
2021-02-22,14999.05,14985.95,14681.35,14640.9,0
2021-02-23,14782.25,14682.1,14725.95,14717.8,0
2021-02-24,14729.15,14764.05,14998.25,14989.1,0
2021-02-25,15079.85,15148.5,15095.7,15103.8,0
2021-02-26,14888.6,14872.85,14548.7,14523.15,0
2021-03-01,14702.5,14740.45,14761.25,14784.15,0
2021-03-02,14865.3,14882.35,14932.8,14941.8,0
2021-03-03,15064.4,15004.45,15248.45,15240.5,0
2021-03-04,15026.75,15016.25,15083.7,15087.15,0
2021-03-05,14977.95,15031.3,14954.9,14963.15,0
2021-03-08,15002.45,15033.0,14963.65,14962.85,0
2021-03-09,15049.9,15073.9,15114.55,15098.7,0
2021-03-10,15202.15,15179.05,15176.1,15168.15,0
2021-03-12,15321.15,15300.85,15029.95,15023.95,0
2021-03-15,15048.4,14822.65,14924.65,14920.9,0
2021-03-16,14996.1,14957.6,14900.5,14922.0,0
2021-03-17,14946.55,14913.9,14698.85,14709.25,0
2021-03-18,14855.5,14859.25,14586.15,14583.7,0
2021-03-19,14471.15,14420.7,14747.7,14733.55,0
2021-03-22,14736.3,14717.75,14756.3,14747.15,0
2021-03-23,14768.55,14799.3,14817.4,14807.3,0
2021-03-24,14712.45,14736.05,14549.6,14564.95,0
2021-03-25,14570.9,14445.95,14298.9,14346.4,0
2021-03-26,14506.3,14435.85,14496.15,14518.9,0
2021-03-30,14628.5,14688.15,14849.55,14855.0,0
2021-03-31,14811.85,14783.0,14693.4,14693.05,0
2021-04-01,14798.4,14774.95,14875.55,14865.95,0
2021-04-05,14837.7,14778.3,14632.3,14649.05,0
2021-04-06,14737.0,14729.8,14680.75,14700.8,0
2021-04-07,14716.45,14772.45,14818.35,14808.85,0
2021-04-08,14875.65,14937.4,14866.65,14877.5,0
2021-04-09,14882.65,14879.8,14832.85,14838.05,0
2021-04-12,14644.65,14487.95,14301.35,14349.6,0
2021-04-13,14364.9,14375.0,14509.25,14525.0,0
2021-04-15,14522.4,14472.9,14587.7,14589.4,0
2021-04-16,14599.6,14637.65,14618.0,14590.45,0
2021-04-19,14306.6,14206.55,14361.2,14362.95,0
2021-04-20,14526.7,14486.8,14314.95,14279.55,0
2021-04-22,14219.15,14246.95,14406.3,14398.7,0
2021-04-23,14326.35,14350.95,14341.25,14331.25,0
2021-04-26,14449.45,14513.1,14480.0,14489.05,0
2021-04-27,14493.8,14550.4,14654.35,14657.35,0
2021-04-28,14710.5,14746.45,14865.05,14850.3,0
2021-04-29,14979.0,15009.4,14893.45,14888.6,0
2021-04-30,14747.35,14831.5,14630.9,14617.55,0
2021-05-03,14481.05,14545.45,14628.8,14644.35,0
2021-05-04,14687.25,14620.35,14504.4,14506.85,0
2021-05-05,14604.15,14572.1,14621.0,14635.0,0
2021-05-06,14668.35,14677.45,14721.85,14733.2,0
2021-05-07,14816.85,14856.45,14827.3,14810.8,0
2021-05-10,14928.25,14915.1,14941.45,14949.4,0
2021-05-11,14789.7,14822.2,14854.75,14845.5,0
2021-05-12,14823.55,14768.9,14706.5,14698.75,0
2021-05-14,14749.4,14677.75,14672.65,14683.85,0
2021-05-17,14756.25,14769.0,14921.15,14924.1,0
2021-05-18,15067.2,15089.55,15104.6,15109.4,0
2021-05-19,15058.6,15105.2,15033.35,15019.2,0
2021-05-20,15042.6,15005.15,14906.45,14920.05,0
2021-05-21,14987.8,15040.7,15182.5,15183.55,0
2021-05-24,15211.35,15206.0,15203.2,15184.0,0
2021-05-25,15291.75,15263.95,15200.7,15218.15,0
2021-05-26,15257.05,15215.2,15302.8,15299.7,0
2021-05-27,15323.95,15294.35,15331.75,15370.15,0
2021-05-28,15421.2,15443.3,15437.2,15455.3,0
2021-05-31,15437.75,15442.65,15585.35,15576.0,0
2021-06-01,15629.65,15651.0,15575.0,15568.05,0
2021-06-02,15520.35,15520.75,15573.05,15590.0,0
2021-06-03,15655.55,15665.9,15695.65,15688.9,0
2021-06-04,15712.5,15714.85,15671.35,15670.65,0
2021-06-07,15725.1,15704.8,15752.0,15747.0,0
2021-06-08,15773.9,15711.85,15738.5,15741.85,0
2021-06-09,15766.3,15770.45,15638.9,15640.25,0
2021-06-10,15692.1,15699.9,15733.35,15745.15,0
2021-06-11,15796.45,15821.3,15799.5,15805.1,0
2021-06-14,15791.4,15680.6,15809.25,15809.7,0
2021-06-15,15866.95,15887.3,15877.0,15859.2,0
2021-06-16,15847.5,15851.5,15768.25,15755.7,0
2021-06-17,15648.3,15716.85,15704.55,15681.7,0
2021-06-18,15756.5,15666.7,15683.2,15719.85,0
2021-06-21,15525.85,15582.85,15744.8,15748.6,0
2021-06-22,15840.5,15876.55,15777.9,15765.15,0
2021-06-23,15862.8,15809.9,15684.4,15693.4,0
2021-06-24,15737.3,15756.35,15795.25,15793.7,0
2021-06-25,15839.35,15826.7,15866.35,15847.6,0
2021-06-28,15915.35,15860.75,15812.6,15825.0,0
2021-06-29,15807.5,15824.05,15744.35,15751.4,0
2021-06-30,15776.9,15781.25,15713.35,15730.65,0
2021-07-01,15755.05,15741.05,15677.35,15693.25,0
2021-07-02,15705.85,15673.15,15722.05,15729.0,0
2021-07-05,15793.4,15814.1,15839.4,15838.4,0
2021-07-06,15813.75,15861.7,15806.2,15816.4,0
2021-07-07,15819.6,15828.55,15880.95,15878.65,0
2021-07-08,15855.4,15875.6,15738.3,15728.0,0
2021-07-09,15688.25,15657.6,15686.3,15697.05,0
2021-07-12,15766.8,15756.35,15687.0,15689.5,0
2021-07-13,15794.0,15769.0,15816.15,15807.9,0
2021-07-14,15808.7,15784.85,15862.95,15845.35,0
2021-07-15,15872.15,15892.35,15920.3,15920.7,0
2021-07-16,15958.35,15953.7,15923.7,15923.6,0
2021-07-19,15754.5,15818.3,15751.1,15757.9,0
2021-07-20,15703.95,15664.6,15636.95,15624.5,0
2021-07-22,15736.6,15765.65,15819.55,15827.7,0
2021-07-23,15856.8,15787.95,15860.6,15850.8,0
2021-07-26,15849.3,15848.8,15823.25,15821.45,0
2021-07-27,15860.5,15852.25,15745.4,15747.2,0
2021-07-28,15761.55,15645.15,15713.1,15714.65,0
2021-07-29,15762.7,15747.55,15777.15,15784.85,0
2021-07-30,15800.6,15808.15,15749.05,15773.65,0
2021-08-02,15874.9,15853.05,15889.3,15887.5,0
2021-08-03,15951.55,15937.3,16125.7,16123.4,0
2021-08-04,16195.25,16246.1,16265.2,16253.0,0
2021-08-05,16288.95,16251.85,16283.45,16281.8,0
2021-08-06,16304.4,16307.55,16229.25,16254.7,0
2021-08-09,16281.35,16303.15,16259.9,16254.1,0
2021-08-10,16274.8,16312.2,16287.2,16268.3,0
2021-08-11,16327.3,16267.25,16282.2,16275.1,0
2021-08-12,16303.65,16302.1,16357.3,16361.35,0
2021-08-13,16385.7,16442.05,16524.45,16519.5,0
2021-08-16,16518.4,16509.25,16568.3,16547.05,0
2021-08-17,16545.25,16572.55,16622.0,16605.45,0
2021-08-18,16691.95,16670.4,16576.6,16550.4,0
2021-08-20,16382.5,16490.1,16460.55,16415.65,0
2021-08-23,16592.25,16531.7,16497.3,16488.3,0
2021-08-24,16561.4,16533.0,16624.95,16615.75,0
2021-08-25,16654.0,16668.9,16629.4,16635.4,0
2021-08-26,16627.95,16660.7,16640.05,16631.95,0
2021-08-27,16642.55,16598.5,16711.65,16691.55,0
2021-08-30,16775.85,16832.35,16933.45,16938.7,0
2021-08-31,16947.5,16925.4,17142.35,17131.35,0
2021-09-01,17185.6,17186.1,17068.5,17058.75,0
2021-09-02,17095.4,17113.5,17231.45,17233.85,0
2021-09-03,17262.45,17274.3,17320.6,17320.55,0
2021-09-06,17399.35,17397.75,17375.4,17379.65,0
2021-09-07,17401.55,17381.35,17361.95,17357.45,0
2021-09-08,17375.75,17367.95,17350.0,17370.7,0
2021-09-09,17312.85,17323.05,17365.0,17358.1,0
2021-09-13,17363.55,17328.4,17357.8,17350.7,0
2021-09-14,17420.35,17423.7,17376.0,17382.0,0
2021-09-15,17387.65,17417.25,17514.35,17518.3,0
2021-09-16,17539.2,17559.05,17625.55,17627.55,0
2021-09-17,17709.65,17725.1,17581.8,17602.2,0
2021-09-20,17443.85,17537.05,17417.4,17373.75,0
2021-09-21,17450.5,17463.75,17548.25,17564.1,0
2021-09-22,17580.9,17558.05,17536.4,17548.35,0
2021-09-23,17670.85,17682.8,17832.8,17826.3,0
2021-09-24,17897.45,17914.1,17866.35,17841.55,0
2021-09-27,17932.2,17939.7,17860.75,17855.1,0
2021-09-28,17906.45,17860.95,17769.7,17733.45,0
2021-09-29,17657.95,17639.35,17701.35,17708.55,0
2021-09-30,17718.9,17710.0,17629.05,17608.65,0
2021-10-01,17531.9,17517.85,17532.3,17526.35,0
2021-10-04,17615.55,17652.5,17697.85,17700.5,0
2021-10-05,17661.35,17680.65,17827.6,17829.3,0
2021-10-06,17861.5,17846.7,17651.9,17626.45,0
2021-10-07,17810.55,17817.9,17790.75,17797.15,0
2021-10-08,17886.85,17870.65,17895.85,17907.5,0
2021-10-11,17867.55,17946.25,17951.05,17953.7,0
2021-10-12,17915.8,17948.5,17991.45,18005.35,0
2021-10-13,18097.85,18089.35,18166.7,18165.75,0
2021-10-14,18272.85,18261.35,18339.95,18339.05,0
2021-10-18,18500.1,18471.95,18475.0,18476.25,0
2021-10-19,18602.35,18574.9,18403.9,18427.25,0
2021-10-20,18439.9,18395.35,18259.15,18282.75,0
2021-10-21,18382.7,18269.5,18168.3,18219.6,0
2021-10-22,18230.7,18308.1,18122.85,18111.5,0
2021-10-25,18229.5,18058.05,18120.95,18136.5,0
2021-10-26,18154.5,18224.7,18263.25,18308.95,0
2021-10-27,18295.85,18292.5,18226.9,18181.5,0
2021-10-28,18187.65,18070.45,17853.65,17862.9,0
2021-10-29,17833.05,17770.25,17647.75,17708.8,0
2021-11-01,17783.15,17765.5,17934.35,17945.25,0
2021-11-02,17970.9,17953.6,17895.8,17889.15,0
2021-11-03,17947.95,17970.65,17820.65,17833.0,0
2021-11-04,17935.05,17924.85,17924.6,17918.9,0
2021-11-08,18040.2,17872.45,18064.0,18080.7,0
2021-11-09,18084.35,18099.45,18043.75,18050.85,0
2021-11-10,17973.45,17932.8,18010.85,18010.1,0
2021-11-11,17967.45,17925.05,17867.4,17885.65,0
2021-11-12,17977.6,17952.9,18097.3,18098.65,0
2021-11-15,18140.95,18189.65,18106.45,18092.0,0
2021-11-16,18127.05,18045.35,18002.3,17964.35,0
2021-11-17,17939.35,17974.6,17894.9,17887.2,0
2021-11-18,17890.55,17853.95,17753.25,17745.25,0
2021-11-22,17796.25,17652.95,17395.5,17440.0,0
2021-11-23,17281.75,17399.2,17504.8,17495.1,0
2021-11-24,17550.05,17557.9,17413.8,17357.1,0
2021-11-25,17417.3,17419.45,17529.75,17547.0,0
2021-11-26,17338.75,17331.85,17017.1,17006.55,0
2021-11-29,17055.8,16987.6,17053.55,17039.7,0
2021-11-30,17051.15,17245.9,16982.45,16975.15,0
2021-12-01,17104.4,17123.55,17166.95,17185.95,0
2021-12-02,17183.2,17262.85,17404.1,17401.5,0
2021-12-03,17424.9,17421.25,17197.65,17210.3,0
2021-12-06,17209.05,17150.95,16909.85,16909.3,0
2021-12-07,17044.1,17074.4,17175.65,17180.5,0
2021-12-08,17315.25,17402.8,17472.45,17467.85,0
2021-12-09,17524.4,17472.4,17517.0,17502.65,0
2021-12-10,17476.05,17477.1,17522.35,17499.2,0
2021-12-13,17619.1,17626.1,17366.1,17384.5,0
2021-12-14,17283.2,17310.0,17322.15,17319.5,0
2021-12-15,17323.65,17257.4,17220.8,17208.3,0
2021-12-16,17373.0,17300.2,17237.15,17285.6,0
2021-12-17,17276.0,17140.3,16981.55,16994.05,0
2021-12-20,16824.25,16655.8,16619.1,16613.0,0
2021-12-21,16773.15,16790.55,16776.6,16786.9,0
2021-12-22,16865.55,16891.1,16947.65,16968.1,0
2021-12-23,17066.8,17090.6,17087.5,17051.35,0
2021-12-24,17149.5,16984.15,17002.7,16999.9,0
2021-12-27,16937.75,16912.5,17087.45,17101.95,0
2021-12-28,17177.6,17189.05,17239.1,17233.35,0
2021-12-29,17220.1,17263.5,17217.9,17189.55,0
2021-12-30,17201.45,17218.25,17211.0,17228.95,0
2021-12-31,17244.5,17339.75,17351.4,17364.25,0
2022-01-03,17387.15,17463.35,17622.6,17635.35,0
2022-01-04,17681.4,17657.4,17798.2,17807.35,0
2022-01-05,17820.1,17796.5,17935.4,17907.7,0
2022-01-06,17768.5,17726.75,17739.85,17746.0,0
2022-01-07,17797.6,17887.45,17810.2,17818.2,0
2022-01-10,17913.3,17914.05,18004.7,18005.45,0
2022-01-11,17997.75,17990.95,18058.45,18059.0,0
2022-01-12,18170.4,18171.6,18215.1,18197.6,0
2022-01-13,18257.0,18264.2,18269.15,18258.55,0
2022-01-14,18185.0,18223.9,18255.0,18235.5,0
2022-01-17,18235.65,18263.45,18304.15,18309.7,0
2022-01-18,18337.2,18256.95,18096.55,18113.8,0
2022-01-19,18129.2,17964.6,17945.25,17941.45,0
2022-01-20,17921.0,17910.45,17764.3,17782.95,0
2022-01-21,17613.7,17622.25,17615.05,17650.45,0
2022-01-24,17575.15,17470.35,17179.6,17112.45,0
2022-01-25,17001.55,17113.0,17286.85,17267.3,0
2022-01-27,17062.0,16960.05,17124.05,17149.3,0
2022-01-28,17208.3,17338.6,17089.2,17106.35,0
2022-01-31,17301.05,17344.0,17339.25,17338.3,0
2022-02-01,17529.45,17519.9,17562.8,17604.65,0
2022-02-02,17706.2,17729.25,17778.35,17791.6,0
2022-02-03,17767.75,17713.55,17569.65,17520.25,0
2022-02-04,17590.2,17579.0,17529.9,17503.0,0
2022-02-07,17456.3,17447.4,17220.1,17210.0,0
2022-02-08,17279.85,17236.95,17280.5,17240.35,0
2022-02-09,17370.1,17392.2,17460.4,17471.6,0
2022-02-10,17554.1,17458.2,17599.55,17586.95,0
2022-02-11,17451.0,17405.95,17386.35,17345.55,0
2022-02-14,17076.15,16975.35,16837.55,16819.7,0
2022-02-15,16933.25,16883.75,17351.6,17351.85,0
2022-02-16,17408.45,17360.7,17329.15,17293.05,0
2022-02-17,17396.55,17311.1,17284.15,17280.15,0
2022-02-18,17236.05,17258.85,17279.1,17268.75,0
2022-02-21,17192.25,17110.3,17195.05,17205.75,0
2022-02-22,16847.95,16874.5,17097.9,17080.6,0
2022-02-23,17194.5,17162.65,17046.7,17054.7,0
2022-02-24,16548.9,16550.3,16275.65,16217.75,0
2022-02-25,16515.65,16632.25,16655.9,16668.8,0
2022-02-28,16481.6,16456.4,16798.4,16789.45,0
2022-03-02,16593.1,16617.4,16607.15,16625.85,0
2022-03-03,16723.2,16658.0,16528.45,16508.75,0
2022-03-04,16339.45,16274.6,16245.8,16243.55,0
2022-03-07,15867.95,15796.75,15868.15,15881.05,0
2022-03-08,15747.75,15806.3,16017.6,16014.65,0
2022-03-09,16078.0,16124.85,16350.2,16366.9,0
2022-03-10,16757.1,16618.35,16615.65,16566.3,0
2022-03-11,16528.8,16643.25,16628.3,16620.5,0
2022-03-14,16633.7,16631.5,16873.35,16886.4,0
2022-03-15,16900.65,16845.55,16668.75,16645.0,0
2022-03-16,16876.65,16911.95,16978.7,16966.35,0
2022-03-17,17202.9,17200.75,17273.05,17299.4,0
2022-03-21,17329.5,17282.1,17124.2,17113.85,0
2022-03-22,17120.4,17068.95,17316.8,17329.8,0
2022-03-23,17405.05,17368.75,17254.55,17223.55,0
2022-03-24,17094.95,17209.6,17224.75,17197.3,0
2022-03-25,17289.0,17201.75,17134.8,17177.95,0
2022-03-28,17181.85,17069.05,17221.25,17214.7,0
2022-03-29,17297.2,17306.05,17317.95,17335.75,0
2022-03-30,17468.15,17437.1,17497.35,17471.6,0
2022-03-31,17519.2,17543.45,17467.35,17468.75,0
2022-04-01,17436.9,17495.35,17670.75,17688.35,0
2022-04-04,17809.1,17975.75,18059.6,18036.05,0
2022-04-05,18080.6,17985.45,17950.55,17930.75,0
2022-04-06,17842.75,17853.55,17811.1,17799.3,0
2022-04-07,17723.3,17721.1,17631.15,17655.15,0
2022-04-08,17698.15,17649.95,17767.8,17800.3,0
2022-04-11,17740.9,17671.15,17682.45,17679.65,0
2022-04-12,17584.85,17559.25,17528.85,17519.95,0
2022-04-13,17599.9,17626.8,17469.85,17467.45,0
2022-04-18,17183.45,17229.7,17179.3,17185.8,0
2022-04-19,17258.95,17184.2,16962.25,16869.15,0
2022-04-20,17045.25,17103.05,17126.4,17149.6,0
2022-04-21,17234.6,17250.65,17388.75,17400.1,0
2022-04-22,17242.75,17236.55,17174.15,17172.1,0
2022-04-25,17009.05,16994.95,16946.8,16983.2,0
2022-04-26,17121.3,17174.15,17211.95,17201.45,0
2022-04-27,17073.35,17069.4,17035.15,17037.65,0
2022-04-28,17189.5,17109.9,17225.1,17231.35,0
2022-04-29,17329.25,17300.75,17072.05,17111.6,0
2022-05-02,16924.45,17012.4,17068.55,17064.7,0
2022-05-04,17096.6,17059.15,16708.75,16694.7,0
2022-05-05,16854.75,16836.2,16682.95,16669.2,0
2022-05-06,16415.55,16467.9,16411.8,16438.25,0
